Province,Sex,Age,year_month,Deaths,year,month,Population,mort_rate,MortRate_per100k,MortRate_per1000,prec,tmax90_flag_hot_10,tmax90_flag_hot_30,tmax90_flag_hot_50,tmax90_flag_hot_70,tmax90_flag_hot_90,tmax95_flag_hot_10,tmax95_flag_hot_30,tmax95_flag_hot_50,tmax95_flag_hot_70,tmax95_flag_hot_90,tmed90_flag_hot_10,tmed90_flag_hot_30,tmed90_flag_hot_50,tmed90_flag_hot_70,tmed90_flag_hot_90,tmed95_flag_hot_10,tmed95_flag_hot_30,tmed95_flag_hot_50,tmed95_flag_hot_70,tmed95_flag_hot_90,hmax90_flag_hot_10,hmax90_flag_hot_30,hmax90_flag_hot_50,hmax90_flag_hot_70,hmax90_flag_hot_90,hmax95_flag_hot_10,hmax95_flag_hot_30,hmax95_flag_hot_50,hmax95_flag_hot_70,hmax95_flag_hot_90,hmed90_flag_hot_10,hmed90_flag_hot_30,hmed90_flag_hot_50,hmed90_flag_hot_70,hmed90_flag_hot_90,hmed95_flag_hot_10,hmed95_flag_hot_30,hmed95_flag_hot_50,hmed95_flag_hot_70,hmed95_flag_hot_90,tmax90_flag_hot_10_hw,tmax90_flag_hot_30_hw,tmax90_flag_hot_50_hw,tmax90_flag_hot_70_hw,tmax90_flag_hot_90_hw,tmax95_flag_hot_10_hw,tmax95_flag_hot_30_hw,tmax95_flag_hot_50_hw,tmax95_flag_hot_70_hw,tmax95_flag_hot_90_hw,tmed90_flag_hot_10_hw,tmed90_flag_hot_30_hw,tmed90_flag_hot_50_hw,tmed90_flag_hot_70_hw,tmed90_flag_hot_90_hw,tmed95_flag_hot_10_hw,tmed95_flag_hot_30_hw,tmed95_flag_hot_50_hw,tmed95_flag_hot_70_hw,tmed95_flag_hot_90_hw,hmax90_flag_hot_10_hw,hmax90_flag_hot_30_hw,hmax90_flag_hot_50_hw,hmax90_flag_hot_70_hw,hmax90_flag_hot_90_hw,hmax95_flag_hot_10_hw,hmax95_flag_hot_30_hw,hmax95_flag_hot_50_hw,hmax95_flag_hot_70_hw,hmax95_flag_hot_90_hw,hmed90_flag_hot_10_hw,hmed90_flag_hot_30_hw,hmed90_flag_hot_50_hw,hmed90_flag_hot_70_hw,hmed90_flag_hot_90_hw,hmed95_flag_hot_10_hw,hmed95_flag_hot_30_hw,hmed95_flag_hot_50_hw,hmed95_flag_hot_70_hw,hmed95_flag_hot_90_hw,Tmean,Tmin,Tmax,WindMean,WindGustMax,RHmean,RHmax,RHmin,Tmax_thr90,Tmax_thr95,Tmean_thr90,Tmean_thr95,Tmax90th,Tmax95th,Tmean90th,Tmean95th,Tmax_ref_decile,Tmean_ref_decile,Tmax_D1,Tmax_D2,Tmax_D3,Tmax_D4,Tmax_D5,Tmax_D6,Tmax_D7,Tmax_D8,Tmax_D9,Tmax_D10,Tmean_D1,Tmean_D2,Tmean_D3,Tmean_D4,Tmean_D5,Tmean_D6,Tmean_D7,Tmean_D8,Tmean_D9,Tmean_D10,Hmean_ref_decile,RHmean_D1,RHmean_D2,RHmean_D3,RHmean_D4,RHmean_D5,RHmean_D6,RHmean_D7,RHmean_D8,RHmean_D9,RHmean_D10,RHmean_thr90,RHmean_thr95,RHmax_thr90,RHmax_thr95,RHmean90th,RHmean95th,RHmax90th,RHmax95th,tmax_90intensity,tmax_95intensity,tmed_90intensity,tmed_95intensity,hmax_90intensity,hmax_95intensity,hmed_90intensity,hmed_95intensity,Tmax90th_p10,Tmax95th_p10,Tmean90th_p10,Tmean95th_p10,RHmean90th_p10,RHmean95th_p10,RHmax90th_p10,RHmax95th_p10
VALENCIA,Male,65-69,2019-10-01,50.0,2019,10,62029,0.0008060745780199,80.60745780199585,0.8060745780199584,33.224862155388465,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88283410138249,12.978824884792626,24.78547619047619,1.770215053763441,7.78080586080586,65.82757970194304,87.87535093267641,43.843736475914646,32.367228878648234,34.074562211981565,26.045706605222737,27.049443548387096,0.0184331797235023,0.0076804915514592,0.0061443932411674,0.0,6.248387096774193,6.3325652841781865,0.0199692780337941,0.0199692780337941,0.032642089093702,0.0745775729646697,0.1433179723502304,0.214516129032258,0.2307987711213517,0.1889400921658985,0.0414746543778801,0.0184331797235023,0.0,0.0015360983102918,0.0293394777265744,0.08394777265745,0.1588325652841781,0.1930875576036866,0.3212749615975422,0.1720430107526881,0.0184331797235023,0.0061443932411674,6.554140728164497,0.0399385560675883,0.0568356374807987,0.086021505376344,0.0569124423963133,0.0677419354838709,0.081874039938556,0.1069892473118279,0.1022273425499231,0.1553763440860215,0.1490015360983102,79.2222920203735,84.09266129032258,95.2791001697793,96.14032258064518,0.1490015360983102,0.0660522273425499,0.0480030721966205,0.0108294930875576,0.0347465437788018,0.0204301075268817,0.0025960061443932,0.0,0.0717766903026063,0.0120731937370307,0.8590831918505939,0.2826825127334475,0.184331797235023,0.076804915514592,0.061443932411674,0.0,1.4900153609831022,0.660522273425499,0.480030721966205,0.108294930875576
CANTABRIA,Female,40-44,2019-11-01,,2019,11,24892,,,,357.761346749226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.67373678477239,6.262245671367962,13.078804781561749,3.426513358559798,14.02049850934526,81.05302430913886,95.46599228872836,64.10690861139777,25.27366288269694,26.96790384703589,19.75594301112257,20.934373778809768,0.0,0.0,0.0,0.0,3.2087604632496274,3.5754603829836027,0.1379256965944272,0.2667131062951496,0.2139209952987042,0.1598790276344456,0.1207619539043687,0.0488693957115009,0.0216666666666666,0.0150877192982456,0.0066666666666666,0.0,0.1085087719298245,0.1794943240454076,0.2296542827657378,0.2024693269120513,0.134083820662768,0.0839473684210526,0.0299999999999999,0.0166666666666666,0.0066666666666666,0.0,6.443024309138861,0.0409081527347781,0.083204334365325,0.0720995298704276,0.0680592821924091,0.0965158812062836,0.0914849214539616,0.1122841417268661,0.119135993578718,0.1614522417153995,0.1480134158926728,90.00690345143906,92.59766789932348,98.65630833619998,98.96281627680312,0.1480134158926728,0.0706140350877193,0.0226722852883843,0.010438596491228,0.0,0.0,0.0,0.0,0.0352561346175897,0.0185299850934525,0.5300601995184038,0.2010526315789473,0.0,0.0,0.0,0.0,1.480134158926728,0.706140350877193,0.226722852883843,0.10438596491228
ALICANTE,Female,55-59,2018-06-01,8.0,2018,6,63729,0.000125531547647,12.553154764706806,0.125531547647068,34.49545454545454,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82454545454545,16.93489898989899,28.711237373737376,2.651851851851852,8.71074074074074,53.69924242424243,83.51035353535353,38.19974747474748,32.32366666666667,33.883464646464645,26.30551515151515,27.50014646464646,0.0502525252525252,0.0027777777777777,0.0111111111111111,0.0027777777777777,7.843686868686869,7.776767676767677,0.0,0.0,0.0,0.0,0.0338383838383838,0.0873737373737373,0.2121212121212121,0.3848484848484848,0.2315656565656565,0.0502525252525252,0.0,0.0,0.0,0.0,0.0,0.1,0.227020202020202,0.4803030303030303,0.1815656565656565,0.0111111111111111,3.7888888888888888,0.0967171717171717,0.1868686868686868,0.2343434343434343,0.1924242424242424,0.106060606060606,0.0558080808080807,0.0638888888888888,0.0472222222222222,0.0111111111111111,0.0055555555555555,77.0030303030303,81.25454545454545,94.57474747474744,95.8609595959596,0.0055555555555555,0.0,0.0138888888888888,0.0027777777777777,0.0356262626262626,0.00075,0.0101388888888888,0.0015972222222222,0.0333333333333333,0.0111111111111111,0.0111111111111111,0.0,0.502525252525252,0.027777777777777,0.111111111111111,0.027777777777777,0.055555555555555,0.0,0.138888888888888,0.027777777777777
ALICANTE,Female,0-4,2018-04-01,2.0,2018,4,38667,5.172369203713761e-05,5.172369203713761,0.0517236920371376,18.18515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.95348484848485,10.435146464646463,21.473949494949498,3.3413796296296296,11.125981481481482,54.84959595959596,81.89353535353536,38.43328282828283,32.333200000000005,33.89832929292929,26.2928696969697,27.49089595959596,0.0,0.0,0.0,0.0,4.575606060606061,4.69459595959596,0.0194444444444444,0.0311111111111111,0.1621717171717171,0.2756565656565656,0.2744949494949494,0.1583333333333333,0.0507575757575757,0.0252525252525252,0.0027777777777777,0.0,0.0111111111111111,0.0388888888888888,0.1177777777777777,0.231010101010101,0.364040404040404,0.1634343434343434,0.0623737373737373,0.0113636363636363,0.0,0.0,4.2006565656565655,0.1747474747474747,0.1492424242424242,0.1345959595959595,0.1434343434343434,0.1063131313131312,0.081111111111111,0.0694444444444444,0.0516666666666666,0.0622222222222222,0.0272222222222222,77.01575757575758,81.27909090909091,94.5891919191919,95.85607070707071,0.0272222222222222,0.0083333333333333,0.0227777777777777,0.0088888888888888,0.0,0.0,0.0,0.0,0.0372222222222222,0.0076388888888887,0.14,0.0361111111111111,0.0,0.0,0.0,0.0,0.272222222222222,0.083333333333333,0.227777777777777,0.088888888888888
LUGO,Male,45-49,2017-03-01,3.0,2017,3,12181,0.0002462851982595,24.62851982595846,0.2462851982595846,103.70242424242424,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27041055718475,5.486979472140763,15.057976539589443,2.3604301075268816,10.08043010752688,75.3800586510264,93.4841642228739,56.336950146627565,26.58527272727273,28.19804545454545,20.247976539589448,21.48760703812317,0.0211143695014662,0.0117302052785923,0.0,0.0,4.300879765395895,4.062463343108504,0.1155425219941349,0.1407624633431085,0.1774193548387097,0.144574780058651,0.1023460410557184,0.1196480938416422,0.0976539589442815,0.0395894428152492,0.03841642228739,0.0211143695014662,0.1369501466275659,0.0958944281524926,0.1536656891495601,0.1668621700879765,0.2017595307917888,0.1557184750733137,0.0472140762463343,0.0269794721407624,0.0120234604105571,0.0,4.973900293255132,0.1466275659824046,0.0958944281524926,0.0844574780058651,0.1002932551319648,0.127565982404692,0.1208211143695014,0.1217008797653958,0.0873900293255132,0.0697947214076246,0.0425219941348973,93.216715542522,95.3283724340176,99.275073313783,99.53401759530792,0.0425219941348973,0.0093841642228739,0.01524926686217,0.0058651026392961,0.0318181818181818,0.0126246334310851,0.0,0.0,0.0184750733137829,0.0058651026392961,0.0920821114369501,0.0158357771260997,0.211143695014662,0.117302052785923,0.0,0.0,0.425219941348973,0.093841642228739,0.1524926686217,0.058651026392961
LUGO,Male,15-19,2019-01-01,,2019,1,5820,,,,149.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,4.0,2.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.173313782991203,2.422903225806452,9.916862170087978,1.82,7.697849462365591,84.88168784620397,94.48768328445747,70.70557184750733,26.5960879765396,28.200079178885623,20.245859237536663,21.48138416422287,0.0,0.0,0.0,0.0,1.944868035190616,1.940469208211144,0.4178885630498533,0.3782991202346041,0.0961876832844574,0.0536656891495601,0.0451612903225806,0.0058651026392961,0.0,0.0,0.0,0.0,0.4164222873900293,0.3340175953079178,0.163049853372434,0.056891495601173,0.0266862170087976,0.0,0.0,0.0,0.0,0.0,7.315412186379928,0.0483870967741935,0.0325513196480938,0.0293255131964809,0.0422287390029325,0.0712609970674486,0.0571847507331378,0.1310850439882697,0.1533724340175953,0.1712609970674486,0.2395894428152492,93.18416422287392,95.2992668621701,99.26334310850442,99.53958944281526,0.2395894428152492,0.1184750733137829,0.0586510263929618,0.002932551319648,0.0,0.0,0.0,0.0,0.0595307917888563,0.002932551319648,0.8272727272727273,0.3357282502443793,0.0,0.0,0.0,0.0,2.395894428152492,1.184750733137829,0.586510263929618,0.02932551319648
VALENCIA,Male,20-24,2017-07-01,1.0,2017,7,63811,1.5671279246524893e-05,1.5671279246524894,0.0156712792465248,3.493333333333333,20.0,15.0,12.0,10.0,2.0,12.0,7.0,4.0,2.0,1.0,22.0,20.0,19.0,16.0,6.0,18.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,11.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,21.0,18.0,17.0,12.0,5.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.790834343924327,19.60076683644596,31.98111488398415,2.5993619283941864,9.309535625664656,57.60407470288625,87.00945104697226,40.41916619505754,32.38060675883256,34.086448156682025,26.048344854070663,27.051620967741936,0.3686635944700461,0.166973886328725,0.522811059907834,0.2291090629800306,9.080030721966205,9.286094267927885,0.0,0.0,0.0,0.0,0.0,0.0122887864823348,0.0552995391705069,0.1431643625192012,0.4097542242703532,0.3686635944700461,0.0,0.0,0.0,0.0,0.0,0.0015360983102918,0.053763440860215,0.1261136712749616,0.2849462365591397,0.522811059907834,4.779966044142615,0.0943932411674347,0.1028417818740399,0.1333333333333333,0.1132872503840245,0.1160522273425498,0.1219662058371735,0.1205069124423962,0.0940092165898617,0.0324884792626728,0.016973886328725,79.18780984719862,84.07790322580644,95.3060441426146,96.1665534804754,0.016973886328725,0.0030721966205837,0.0015360983102918,0.0,0.8142629153528981,0.3531622402781151,0.636806775002021,0.2345818174468431,0.0016129032258064,0.0,0.0590492359932087,0.0161290322580645,3.686635944700461,1.66973886328725,5.228110599078341,2.2910906298003058,0.16973886328725,0.030721966205837,0.0153609831029179,0.0
A CORUÑA,Male,0-4,2019-02-01,,2019,2,20970,,,,65.71259570494864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.952887780112045,6.281479925303455,15.628827322595706,3.777847222222222,11.198284632034632,74.18557548019207,93.13660797652392,55.83200238428704,25.478945144724555,27.45452544351073,20.11245880018674,21.359322070494866,0.0099206349206349,0.0,0.0,0.0,4.13155637254902,3.477626050420168,0.1493493230625583,0.1996761204481792,0.1329481792717086,0.0727007469654528,0.1205999066293183,0.1160422502334267,0.0874183006535947,0.0674603174603174,0.0337301587301587,0.0099206349206349,0.1852240896358543,0.1853845704948646,0.155220004668534,0.1615458683473389,0.1157300420168067,0.1212651727357609,0.0515873015873015,0.0138888888888888,0.0,0.0,4.328869881285848,0.2270074696545284,0.1111402894491129,0.1020804154995331,0.0931401727357609,0.0868493230625583,0.0752947012138188,0.0925566059757236,0.0814571661998132,0.0491625816993464,0.0334704715219421,93.24439192343604,95.36634862278244,98.4625350140056,98.92591911764704,0.0334704715219421,0.0,0.0141223155929038,0.0040849673202614,0.003781512605042,0.0,0.0,0.0,0.0173319327731092,0.0053505777310924,0.0466073929571828,0.0,0.0992063492063489,0.0,0.0,0.0,0.334704715219421,0.0,0.141223155929038,0.040849673202614
TERUEL,Male,50-54,2018-09-01,4.0,2018,9,5618,0.0007119971520113,71.1997152011392,0.711997152011392,37.76049019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.63186274509804,13.150318627450982,26.112549019607844,2.109080882352941,8.78703431372549,61.85759803921568,88.79950980392157,41.23480392156863,31.09264093137256,33.3673125,23.32748529411765,25.0990949754902,0.0039215686274509,0.0,0.0100490196078431,0.0,7.942279411764705,8.176593137254903,0.0,0.0,0.0,0.0019607843137254,0.0,0.0411764705882352,0.2295343137254901,0.4692401960784313,0.2541666666666666,0.0039215686274509,0.0,0.0,0.0,0.0,0.0,0.0156862745098039,0.1458333333333333,0.4947303921568627,0.3337009803921568,0.0100490196078431,6.02156862745098,0.0019607843137254,0.0215686274509803,0.1294117647058823,0.1022058823529411,0.1419117647058823,0.1829656862745098,0.1598039215686274,0.1223039215686274,0.0924019607843137,0.0435049019607843,78.95264705882352,84.85912990196078,96.7001225490196,98.17242647058823,0.0435049019607843,0.0117647058823529,0.0714460784313725,0.021813725490196,0.002156862745098,0.0,0.0025821078431372,0.0,0.1089460784313725,0.0316176470588235,0.2161029411764705,0.0642156862745098,0.039215686274509,0.0,0.100490196078431,0.0,0.435049019607843,0.117647058823529,0.7144607843137251,0.21813725490196
GRANADA,Female,60-64,2017-02-01,7.0,2017,2,25295,0.0002767345325163,27.67345325163076,0.2767345325163076,37.9790404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19512987012987,6.248638167388167,16.14237914862915,2.729939058956916,10.433630952380952,66.07927489177489,87.51652236652237,46.0251443001443,32.90151424963925,34.742249729437226,25.75229347041847,27.21322465728716,0.0,0.0,0.0,0.0,2.929743867243867,3.152597402597402,0.1147186147186147,0.2259199134199134,0.3648989898989899,0.2146464646464646,0.0619588744588744,0.0148809523809523,0.0,0.0,0.0,0.0,0.0597943722943722,0.2363816738816739,0.3205266955266955,0.2764249639249639,0.0830627705627705,0.0178571428571428,0.0029761904761904,0.0,0.0,0.0,6.983225108225108,0.031024531024531,0.0303030303030302,0.0514069264069264,0.0538419913419913,0.0923520923520923,0.1012806637806637,0.1397907647907647,0.1504329004329004,0.1956168831168831,0.1479978354978355,77.94975649350648,82.8309659090909,94.39483405483406,95.3484199134199,0.1479978354978355,0.0422077922077922,0.1229256854256854,0.038059163059163,0.0,0.0,0.0,0.0,0.2146067821067825,0.0546176046176046,0.7127164502164497,0.1785849567099569,0.0,0.0,0.0,0.0,1.479978354978355,0.422077922077922,1.229256854256854,0.38059163059163
LLEIDA,Both sexes,75-79,2019-05-01,37.0,2019,5,13946,0.0026530904918973,265.3090491897318,2.653090491897318,59.312568922305765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.455996369222175,6.23867616254713,20.67257575757576,2.555913978494624,9.961021505376344,54.252342344562464,87.88180421728808,35.68030303030304,31.14150258343808,33.35313992459154,23.252434017595306,24.97415514592934,0.0,0.0,0.0,0.0,5.89514034352744,5.776337103756458,0.0,0.0278592375366568,0.0557184750733137,0.0837173579109062,0.1571707862030442,0.2747521295908392,0.2570869990224829,0.1055718475073313,0.0087976539589442,0.0,0.001466275659824,0.002932551319648,0.0278592375366568,0.0909090909090909,0.2113531629660661,0.390587906716939,0.2191732998184611,0.0263929618768328,0.0,0.0,3.84838915038156,0.2258064516129032,0.1436950146627565,0.1365032816645719,0.1280547409579667,0.0910487362100265,0.0527859237536656,0.0441977377461248,0.050062840385421,0.0530652143555369,0.0307917888563049,85.47493366848207,90.89449797514314,98.46127635805054,98.95293953358468,0.0307917888563049,0.0102639296187683,0.0043988269794721,0.0,0.0,0.0,0.0,0.0,0.0035749197039517,0.0,0.1461108783689428,0.0304147465437789,0.0,0.0,0.0,0.0,0.3079178885630489,0.102639296187683,0.043988269794721,0.0
VALLADOLID,Both sexes,65-69,2019-12-01,14.0,2019,12,31248,0.0004480286738351,44.80286738351254,0.4480286738351254,70.27083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,9.0,0.0,0.0,15.0,9.0,1.0,0.0,0.0,19.0,17.0,14.0,11.0,7.0,15.0,11.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,7.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,11.0,10.0,10.0,5.0,3.0,10.0,9.0,0.0,0.0,0.0,6.219534050179211,1.9341397849462367,10.51043906810036,3.553456221198157,10.601075268817205,86.43637992831542,96.5905017921147,72.74059139784947,31.99798387096774,34.10171370967742,22.82137096774193,24.46418010752688,0.0,0.0,0.0,0.0,2.4139784946236555,2.730734767025089,0.2159498207885304,0.3051075268817204,0.3387096774193548,0.1294802867383512,0.010752688172043,0.0,0.0,0.0,0.0,0.0,0.193100358422939,0.3418458781362007,0.164426523297491,0.1496415770609319,0.1438172043010752,0.007168458781362,0.0,0.0,0.0,0.0,9.10304659498208,0.0,0.0,0.0,0.0,0.007168458781362,0.010752688172043,0.03584229390681,0.2056451612903226,0.2912186379928315,0.4422043010752688,87.22849462365592,91.77150537634408,98.46908602150538,99.24059139784949,0.4422043010752688,0.2379032258064516,0.2661290322580645,0.1379928315412186,0.0,0.0,0.0,0.0,0.4448924731182796,0.1415770609318996,2.886648745519713,1.2267025089605734,0.0,0.0,0.0,0.0,4.422043010752688,2.379032258064516,2.661290322580645,1.3799283154121862
